Time,dtsec, X, Y, Z, xecef, yecef, zecef, A(km), E, I, RAAN, ARGP, TA, MA,SVE,Beta,SunPct,Eclipse(*)
06/01/12 02:19:00,8340,11981256.556,22944215.830,5772744.168,-19196562.820,17358399.832,5787059.278,26562.261,0.001736,55.582164,53.637119,39.000743,336.298973,336.378827,168.49,0.38,1,
06/01/12 02:20:00,8400,11842098.580,22968976.080,5957721.370,-19180009.123,17313800.760,5971863.878,26562.245,0.001735,55.582155,53.637116,39.02864,336.774033,336.852362,168.99,0.38,1,
06/01/12 02:21:00,8460,11702029.484,22991969.096,6142240.102,-19162742.153,17268053.027,6156208.920,26562.228,0.001735,55.582146,53.637113,39.056469,337.249166,337.325964,169.49,0.38,1,
06/01/12 02:22:00,8520,11561060.031,23013193.080,6326286.156,-19144772.953,17221153.063,6340080.210,26562.210,0.001735,55.582136,53.63711,39.08421,337.724394,337.799654,170,0.38,1,
06/01/12 02:23:00,8580,11419201.053,23032646.370,6509845.362,-19126112.635,17173097.462,6523463.590,26562.192,0.001734,55.582126,53.637106,39.11184,338.199738,338.273455,170.5,0.38,1,
06/01/12 02:24:00,8640,11276463.452,23050327.443,6692903.584,-19106772.380,17123882.981,6706344.940,26562.174,0.001734,55.582116,53.637102,39.139339,338.675219,338.747386,171,0.37,1,
06/01/12 02:25:00,8700,11132858.197,23066234.909,6875446.728,-19086763.439,17073506.545,6888710.177,26562.155,0.001733,55.582105,53.637098,39.166686,339.150857,339.221469,171.5,0.37,1,
06/01/12 02:26:00,8760,10988396.325,23080367.521,7057460.736,-19066097.128,17021965.244,7070545.259,26562.136,0.001733,55.582094,53.637093,39.19386,339.626674,339.695725,172.01,0.37,1,
06/01/12 02:27:00,8820,10843088.940,23092724.164,7238931.594,-19044784.824,16969256.338,7251836.183,26562.116,0.001732,55.582083,53.637089,39.220841,340.10269,340.170174,172.51,0.37,1,
06/01/12 02:28:00,8880,10696947.212,23103303.863,7419845.326,-19022837.969,16915377.250,7432568.990,26562.096,0.001732,55.582071,53.637084,39.247607,340.578926,340.644837,173.01,0.37,1,
06/01/12 02:29:00,8940,10549982.373,23112105.779,7600188.001,-19000268.060,16860325.576,7612729.761,26562.075,0.001731,55.582059,53.637078,39.274138,341.055401,341.119735,173.51,0.37,1,
06/01/12 02:30:00,9000,10402205.724,23119129.213,7779945.733,-18977086.654,16804099.079,7792304.624,26562.054,0.001731,55.582047,53.637073,39.300413,341.532136,341.594888,174.01,0.37,1,
06/01/12 02:31:00,9060,10253628.625,23124373.601,7959104.677,-18953305.362,16746695.694,7971279.748,26562.032,0.00173,55.582035,53.637067,39.326414,342.009152,342.070316,174.51,0.37,1,
06/01/12 02:32:00,9120,10104262.499,23127838.517,8137651.037,-18928935.847,16688113.525,8149641.352,26562.010,0.00173,55.582022,53.637061,39.352118,342.486468,342.54604,175.02,0.37,1,
06/01/12 02:33:00,9180,9954118.832,23129523.673,8315571.063,-18903989.824,16628350.846,8327375.700,26561.988,0.001729,55.582009,53.637054,39.377508,342.964104,343.022078,175.52,0.37,1,
06/01/12 02:34:00,9240,9803209.168,23129428.920,8492851.054,-18878479.054,16567406.105,8504469.104,26561.965,0.001728,55.581995,53.637047,39.402562,343.44208,343.498452,176.02,0.37,1,
06/01/12 02:35:00,9300,9651545.112,23127554.244,8669477.358,-18852415.345,16505277.920,8680907.927,26561.942,0.001728,55.581981,53.63704,39.427262,343.920414,343.975179,176.52,0.37,1,
06/01/12 02:36:00,9360,9499138.328,23123899.771,8845436.371,-18825810.551,16441965.083,8856678.581,26561.918,0.001727,55.581967,53.637033,39.451587,344.399127,344.45228,177.02,0.37,1,
06/01/12 02:37:00,9420,9346000.537,23118465.763,9020714.544,-18798676.564,16377466.559,9031767.530,26561.894,0.001726,55.581953,53.637025,39.47552,344.878237,344.929774,177.51,0.37,1,
06/01/12 02:38:00,9480,9192143.516,23111252.622,9195298.378,-18771025.319,16311781.485,9206161.289,26561.870,0.001725,55.581938,53.637017,39.499041,345.357762,345.407679,178.01,0.37,1,
06/01/12 02:39:00,9540,9037579.099,23102260.885,9369174.428,-18742868.786,16244909.174,9379846.428,26561.845,0.001725,55.581924,53.637009,39.522132,345.837721,345.886014,178.5,0.37,1,
06/01/12 02:40:00,9600,8882319.175,23091491.227,9542329.304,-18714218.972,16176849.110,9552809.573,26561.820,0.001724,55.581908,53.637,39.544774,346.318133,346.364797,178.98,0.37,1,
06/01/12 02:41:00,9660,8726375.687,23078944.463,9714749.671,-18685087.915,16107600.954,9725037.401,26561.794,0.001723,55.581893,53.636991,39.566949,346.799015,346.844047,179.42,0.37,1,
06/01/12 02:42:00,9720,8569760.630,23064621.543,9886422.250,-18655487.684,16037164.541,9896516.652,26561.768,0.001722,55.581877,53.636981,39.58864,347.280384,347.323781,179.63,0.37,1,
06/01/12 02:43:00,9780,8412486.052,23048523.556,10057333.822,-18625430.378,15965539.882,10067234.117,26561.742,0.001721,55.581862,53.636971,39.60983,347.762259,347.804016,179.33,0.37,1,
06/01/12 02:44:00,9840,8254564.053,23030651.726,10227471.224,-18594928.121,15892727.162,10237176.651,26561.715,0.00172,55.581845,53.636961,39.6305,348.244656,348.28477,178.88,0.37,1,
06/01/12 02:45:00,9900,8096006.781,23011007.417,10396821.354,-18563993.060,15818726.741,10406331.167,26561.688,0.001719,55.581829,53.63695,39.650634,348.727592,348.766059,178.4,0.37,1,
06/01/12 02:46:00,9960,7936826.436,22989592.128,10565371.170,-18532637.366,15743539.156,10574684.637,26561.661,0.001719,55.581813,53.636939,39.670216,349.211083,349.2479,177.9,0.36,1,
06/01/12 02:47:00,10020,7777035.264,22966407.498,10733107.694,-18500873.227,15667165.119,10742224.098,26561.634,0.001718,55.581796,53.636928,39.68923,349.695146,349.73031,177.41,0.36,1,
06/01/12 02:48:00,10080,7616645.560,22941455.299,10900018.008,-18468712.850,15589605.519,10908936.648,26561.606,0.001717,55.581779,53.636916,39.707659,350.179795,350.213303,176.91,0.36,1,
06/01/12 02:49:00,10140,7455669.664,22914737.442,11066089.258,-18436168.457,15510861.419,11074809.448,26561.578,0.001716,55.581761,53.636904,39.725488,350.665047,350.696896,176.41,0.36,1,
06/01/12 02:50:00,10200,7294119.964,22886255.975,11231308.658,-18403252.282,15430934.060,11239829.727,26561.549,0.001715,55.581744,53.636892,39.742702,351.150917,351.181104,175.91,0.36,1,
06/01/12 02:51:00,10260,7132008.890,22856013.082,11395663.483,-18369976.568,15349824.858,11403984.775,26561.520,0.001714,55.581726,53.636879,39.759286,351.637418,351.665941,175.41,0.36,1,
06/01/12 02:52:00,10320,6969348.917,22824011.082,11559141.079,-18336353.570,15267535.405,11567261.954,26561.491,0.001713,55.581708,53.636865,39.775227,352.124566,352.151422,174.91,0.36,1,
06/01/12 02:53:00,10380,6806152.561,22790252.432,11721728.858,-18302395.546,15184067.470,11729648.691,26561.462,0.001712,55.58169,53.636852,39.790509,352.612373,352.63756,174.4,0.36,1,
06/01/12 02:54:00,10440,6642432.382,22754739.725,11883414.300,-18268114.758,15099422.996,11891132.481,26561.433,0.00171,55.581672,53.636837,39.80512,353.100854,353.124369,173.9,0.36,1,
06/01/12 02:55:00,10500,6478200.978,22717475.687,12044184.955,-18233523.470,15013604.105,12051700.892,26561.403,0.001709,55.581654,53.636823,39.819047,353.590021,353.611863,173.4,0.36,1,
06/01/12 02:56:00,10560,6313470.988,22678463.182,12204028.447,-18198633.946,14926613.091,12211341.559,26561.373,0.001708,55.581635,53.636808,39.832276,354.079887,354.100053,172.9,0.36,1,
06/01/12 02:57:00,10620,6148255.090,22637705.210,12362932.466,-18163458.446,14838452.427,12370042.192,26561.343,0.001707,55.581616,53.636792,39.844796,354.570464,354.588952,172.4,0.36,1,
06/01/12 02:58:00,10680,5982565.999,22595204.903,12520884.779,-18128009.225,14749124.758,12527790.572,26561.312,0.001706,55.581597,53.636776,39.856595,355.061764,355.078572,171.9,0.36,1,
06/01/12 02:59:00,10740,5816416.467,22550965.531,12677873.225,-18092298.530,14658632.908,12684574.553,26561.282,0.001705,55.581578,53.63676,39.867662,355.553797,355.568924,171.39,0.36,1,
06/01/12 03:00:00,10800,5649819.281,22504990.497,12833885.718,-18056338.599,14566979.872,12840382.066,26561.251,0.001704,55.581559,53.636743,39.877985,356.046574,356.060018,170.89,0.36,1,
06/01/12 03:01:00,10860,5482787.263,22457283.337,12988910.248,-18020141.657,14474168.823,12995201.115,26561.220,0.001703,55.58154,53.636726,39.887555,356.540106,356.551866,170.39,0.36,1,
06/01/12 03:02:00,10920,5315333.269,22407847.724,13142934.879,-17983719.915,14380203.106,13149019.782,26561.189,0.001702,55.58152,53.636709,39.896362,357.034402,357.044476,169.89,0.36,1,
06/01/12 03:03:00,10980,5147470.187,22356687.462,13295947.755,-17947085.569,14285086.242,13301826.226,26561.157,0.0017,55.5815,53.636691,39.904396,357.52947,357.537859,169.38,0.36,1,
06/01/12 03:04:00,11040,4979210.938,22303806.490,13447937.098,-17910250.795,14188821.923,13453608.683,26561.126,0.001699,55.581481,53.636672,39.911649,358.025321,358.032022,168.88,0.36,1,
06/01/12 03:05:00,11100,4810568.472,22249208.881,13598891.208,-17873227.748,14091414.017,13604355.472,26561.094,0.001698,55.581461,53.636653,39.918112,358.521962,358.526975,168.38,0.36,1,
06/01/12 03:06:00,11160,4641555.769,22192898.837,13748798.466,-17836028.560,13992866.562,13754054.988,26561.062,0.001697,55.581441,53.636634,39.923779,359.0194,359.022724,167.88,0.36,1,
06/01/12 03:07:00,11220,4472185.838,22134880.697,13897647.333,-17798665.337,13893183.771,13902695.709,26561.030,0.001696,55.581421,53.636614,39.928641,359.517643,359.519277,167.38,0.35,1,
06/01/12 03:08:00,11280,4302471.716,22075158.930,14045426.354,-17761150.159,13792370.028,14050266.195,26560.998,0.001694,55.5814,53.636593,39.932692,0.016697,0.01664,166.87,0.35,1,
06/01/12 03:09:00,11340,4132426.465,22013738.136,14192124.155,-17723495.075,13690429.888,14196755.089,26560.966,0.001693,55.58138,53.636573,39.935926,0.516568,0.514821,166.37,0.35,1,
06/01/12 03:10:00,11400,3962063.175,21950623.047,14337729.447,-17685712.103,13587368.076,14342151.116,26560.934,0.001692,55.58136,53.636551,39.938338,1.017261,1.013823,165.87,0.35,1,
06/01/12 03:11:00,11460,3791394.958,21885818.528,14482231.023,-17647813.225,13483189.489,14486443.089,26560.901,0.001691,55.581339,53.63653,39.939922,1.51878,1.513652,165.37,0.35,1,
06/01/12 03:12:00,11520,3620434.951,21819329.572,14625617.766,-17609810.388,13377899.192,14629619.904,26560.869,0.00169,55.581319,53.636508,39.940676,2.021131,2.014312,164.86,0.35,1,
06/01/12 03:13:00,11580,3449196.313,21751161.303,14767878.640,-17571715.500,13271502.421,14771670.542,26560.836,0.001688,55.581298,53.636485,39.940593,2.524317,2.515807,164.36,0.35,1,
06/01/12 03:14:00,11640,3277692.224,21681318.975,14909002.702,-17533540.430,13164004.578,14912584.076,26560.804,0.001687,55.581278,53.636462,39.939673,3.02834,3.018139,163.86,0.35,1,
06/01/12 03:15:00,11700,3105935.886,21609807.972,15048979.092,-17495297.001,13055411.235,15052349.662,26560.771,0.001686,55.581257,53.636438,39.937912,3.533203,3.521312,163.36,0.35,1,
06/01/12 03:16:00,11760,2933940.518,21536633.807,15187797.041,-17456996.993,12945728.128,15190956.549,26560.738,0.001685,55.581236,53.636414,39.935308,4.038907,4.025328,162.85,0.35,1,
06/01/12 03:17:00,11820,2761719.359,21461802.121,15325445.870,-17418652.139,12834961.162,15328394.072,26560.706,0.001683,55.581215,53.63639,39.931861,4.545455,4.530186,162.35,0.35,1,
06/01/12 03:18:00,11880,2589285.666,21385318.683,15461914.990,-17380274.122,12723116.406,15464651.660,26560.673,0.001682,55.581195,53.636365,39.927569,5.052845,5.035889,161.85,0.35,1,
06/01/12 03:19:00,11940,2416652.710,21307189.390,15597193.905,-17341874.573,12610200.094,15599718.831,26560.640,0.001681,55.581174,53.636339,39.922432,5.561079,5.542436,161.35,0.35,1,
06/01/12 03:20:00,12000,2243833.778,21227420.266,15731272.208,-17303465.070,12496218.624,15733585.196,26560.608,0.00168,55.581153,53.636313,39.916452,6.070155,6.049826,160.84,0.35,1,
06/01/12 03:21:00,12060,2070842.173,21146017.463,15864139.588,-17265057.137,12381178.555,15866240.461,26560.575,0.001679,55.581132,53.636287,39.909629,6.580072,6.558058,160.34,0.35,1,
06/01/12 03:22:00,12120,1897691.209,21062987.258,15995785.826,-17226662.238,12265086.612,15997674.422,26560.542,0.001677,55.581111,53.63626,39.901966,7.090828,7.067131,159.84,0.35,1,
06/01/12 03:23:00,12180,1724394.213,20978336.054,16126200.799,-17188291.777,12147949.677,16127876.972,26560.509,0.001676,55.58109,53.636233,39.893465,7.602419,7.57704,159.34,0.35,1,
06/01/12 03:24:00,12240,1550964.523,20892070.378,16255374.479,-17149957.099,12029774.794,16256838.100,26560.477,0.001675,55.581069,53.636205,39.884129,8.114843,8.087785,158.83,0.35,1,
06/01/12 03:25:00,12300,1377415.487,20804196.885,16383296.934,-17111669.481,11910569.166,16384547.891,26560.444,0.001674,55.581049,53.636177,39.873963,8.628096,8.599359,158.33,0.35,1,
06/01/12 03:26:00,12360,1203760.462,20714722.351,16509958.327,-17073440.137,11790340.155,16510996.524,26560.412,0.001673,55.581028,53.636148,39.86297,9.142173,9.111759,157.83,0.35,1,
06/01/12 03:27:00,12420,1030012.813,20623653.678,16635348.923,-17035280.213,11669095.278,16636174.280,26560.379,0.001671,55.581007,53.636119,39.851156,9.657069,9.62498,157.33,0.35,1,
06/01/12 03:28:00,12480,856185.911,20530997.889,16759459.083,-16997200.783,11546842.211,16760071.535,26560.347,0.00167,55.580986,53.636089,39.838528,10.172777,10.139016,156.82,0.34,1,
06/01/12 03:29:00,12540,682293.135,20436762.132,16882279.266,-16959212.851,11423588.783,16882678.767,26560.315,0.001669,55.580966,53.636059,39.82509,10.68929,10.65386,156.32,0.34,1,
06/01/12 03:30:00,12600,508347.867,20340953.674,17003800.032,-16921327.344,11299342.977,17003986.552,26560.282,0.001668,55.580945,53.636028,39.810852,11.206603,11.169504,155.82,0.34,1,
06/01/12 03:31:00,12660,334363.493,20243579.907,17124012.044,-16883555.117,11174112.930,17123985.568,26560.250,0.001667,55.580924,53.635997,39.795819,11.724706,11.685942,155.32,0.34,1,
06/01/12 03:32:00,12720,160353.402,20144648.341,17242906.064,-16845906.944,11047906.929,17242666.593,26560.218,0.001666,55.580904,53.635965,39.780002,12.243592,12.203165,154.81,0.34,1,
06/01/12 03:33:00,12780,-13669.015,20044166.608,17360472.956,-16808393.520,10920733.413,17360020.510,26560.187,0.001664,55.580883,53.635933,39.763409,12.76325,12.721163,154.31,0.34,1,
06/01/12 03:34:00,12840,-187690.367,19942142.458,17476703.687,-16771025.458,10792600.969,17476038.300,26560.155,0.001663,55.580863,53.635901,39.746049,13.28367,13.239927,153.81,0.34,1,
06/01/12 03:35:00,12900,-361697.263,19838583.763,17591589.329,-16733813.288,10663518.334,17590711.053,26560.123,0.001662,55.580843,53.635868,39.727934,13.804844,13.759446,153.31,0.34,1,
06/01/12 03:36:00,12960,-535676.314,19733498.509,17705121.058,-16696767.453,10533494.388,17704029.959,26560.092,0.001661,55.580823,53.635835,39.709075,14.326758,14.27971,152.8,0.34,1,
06/01/12 03:37:00,13020,-709614.132,19626894.805,17817290.152,-16659898.310,10402538.160,17815986.315,26560.061,0.00166,55.580803,53.635801,39.689482,14.849401,14.800706,152.3,0.34,1,
06/01/12 03:38:00,13080,-883497.335,19518780.872,17928087.998,-16623216.124,10270658.823,17926571.524,26560.030,0.001659,55.580783,53.635766,39.669169,15.372761,15.322422,151.8,0.34,1,
06/01/12 03:39:00,13140,-1057312.543,19409165.052,18037506.089,-16586731.071,10137865.690,18035777.093,26559.999,0.001658,55.580763,53.635732,39.648149,15.896825,15.844846,151.3,0.34,1,
06/01/12 03:40:00,13200,-1231046.384,19298055.800,18145536.022,-16550453.234,10004168.218,18143594.638,26559.968,0.001657,55.580743,53.635696,39.626434,16.421579,16.367963,150.79,0.34,1,
06/01/12 03:41:00,13260,-1404685.490,19185461.687,18252169.506,-16514392.599,9869576.002,18250015.883,26559.938,0.001656,55.580723,53.635661,39.60404,16.947008,16.891759,150.29,0.34,1,
06/01/12 03:42:00,13320,-1578216.504,19071391.399,18357398.353,-16478559.058,9734098.779,18355032.657,26559.908,0.001655,55.580704,53.635625,39.58098,17.473098,17.41622,149.79,0.34,1,
06/01/12 03:43:00,13380,-1751626.075,18955853.735,18461214.489,-16442962.401,9597746.420,18458636.902,26559.878,0.001654,55.580685,53.635588,39.557271,17.999833,17.941331,149.29,0.34,1,
06/01/12 03:44:00,13440,-1924900.864,18838857.609,18563609.946,-16407612.321,9460528.933,18560820.666,26559.848,0.001653,55.580665,53.635551,39.532929,18.527198,18.467074,148.78,0.34,1,
06/01/12 03:45:00,13500,-2098027.540,18720412.044,18664576.867,-16372518.406,9322456.460,18661576.109,26559.818,0.001652,55.580646,53.635514,39.507969,19.055174,18.993435,148.28,0.34,1,
06/01/12 03:46:00,13560,-2270992.786,18600526.179,18764107.506,-16337690.144,9183539.275,18760895.501,26559.789,0.001651,55.580627,53.635476,39.48241,19.583746,19.520395,147.78,0.34,1,
06/01/12 03:47:00,13620,-2443783.299,18479209.260,18862194.229,-16303136.913,9043787.786,18858771.224,26559.760,0.00165,55.580609,53.635437,39.456268,20.112895,20.047936,147.28,0.34,1,
06/01/12 03:48:00,13680,-2616385.786,18356470.646,18958829.512,-16268867.988,8903212.528,18955195.770,26559.731,0.00165,55.58059,53.635399,39.429562,20.642603,20.576042,146.77,0.34,1,
06/01/12 03:49:00,13740,-2788786.974,18232319.804,19054005.945,-16234892.532,8761824.165,19050161.746,26559.703,0.001649,55.580572,53.63536,39.402311,21.172851,21.104693,146.27,0.33,1,
06/01/12 03:50:00,13800,-2960973.602,18106766.311,19147716.230,-16201219.599,8619633.488,19143661.869,26559.675,0.001648,55.580553,53.63532,39.374534,21.703621,21.633869,145.77,0.33,1,
06/01/12 03:51:00,13860,-3132932.427,17979819.851,19239953.183,-16167858.130,8476651.412,19235688.973,26559.647,0.001647,55.580535,53.63528,39.346251,22.23489,22.163551,145.27,0.33,1,
06/01/12 03:52:00,13920,-3304650.226,17851490.216,19330709.735,-16134816.955,8332888.976,19326236.004,26559.619,0.001646,55.580518,53.63524,39.317481,22.766641,22.69372,144.76,0.33,1,
06/01/12 03:53:00,13980,-3476113.793,17721787.304,19419978.931,-16102104.784,8188357.341,19415296.022,26559.592,0.001646,55.5805,53.635199,39.288246,23.298851,23.224353,144.26,0.33,1,
06/01/12 03:54:00,14040,-3647309.943,17590721.119,19507753.930,-16069730.214,8043067.786,19502862.203,26559.565,0.001645,55.580483,53.635158,39.258567,23.8315,23.755431,143.76,0.33,1,
06/01/12 03:55:00,14100,-3818225.512,17458301.771,19594028.008,-16037701.723,7897031.712,19588927.840,26559.539,0.001644,55.580465,53.635116,39.228464,24.364566,24.28693,143.26,0.33,1,
06/01/12 03:56:00,14160,-3988847.359,17324539.471,19678794.557,-16006027.667,7750260.632,19673486.341,26559.512,0.001643,55.580448,53.635074,39.197962,24.898026,24.81883,142.75,0.33,1,
06/01/12 03:57:00,14220,-4159162.364,17189444.537,19762047.086,-15974716.282,7602766.177,19756531.230,26559.487,0.001643,55.580432,53.635032,39.167081,25.431859,25.351109,142.25,0.33,1,
06/01/12 03:58:00,14280,-4329157.434,17053027.387,19843779.221,-15943775.682,7454560.091,19838056.149,26559.461,0.001642,55.580415,53.634989,39.135844,25.966041,25.883742,141.75,0.33,1,
06/01/12 03:59:00,14340,-4498819.499,16915298.542,19923984.706,-15913213.855,7305654.227,19918054.858,26559.436,0.001642,55.580399,53.634946,39.104275,26.500548,26.416708,141.25,0.33,1,
